Store,Date,Weekly_Sales,IsHoliday,Type,WeekNum,Size
10,26-02-2010,2006800.44,FALSE,B,9,126512
10,05-03-2010,1988686.09,FALSE,B,10,126512
10,12-03-2010,1941370.13,FALSE,B,11,126512
10,19-03-2010,1946875.06,FALSE,B,12,126512
10,26-03-2010,1893532.46,FALSE,B,13,126512
10,02-04-2010,2138651.97,FALSE,B,14,126512
10,09-04-2010,2041069.37,FALSE,B,15,126512
10,16-04-2010,1826241.44,FALSE,B,16,126512
10,23-04-2010,1829521.83,FALSE,B,17,126512
10,30-04-2010,1790694.59,FALSE,B,18,126512
10,07-05-2010,1921432.16,FALSE,B,19,126512
10,14-05-2010,1808056.41,FALSE,B,20,126512
10,21-05-2010,1847613.58,FALSE,B,21,126512
10,28-05-2010,1904618.17,FALSE,B,22,126512
10,04-06-2010,1931406.28,FALSE,B,23,126512
10,11-06-2010,1827525.27,FALSE,B,24,126512
10,18-06-2010,1837675.32,FALSE,B,25,126512
10,25-06-2010,1768172.31,FALSE,B,26,126512
10,02-07-2010,1845919.07,FALSE,B,27,126512
10,09-07-2010,1769793.37,FALSE,B,28,126512
10,16-07-2010,1828052.47,FALSE,B,29,126512
10,23-07-2010,1831796.03,FALSE,B,30,126512
10,30-07-2010,1833002.99,FALSE,B,31,126512
10,06-08-2010,1949436.09,FALSE,B,32,126512
10,13-08-2010,1962996.7,FALSE,B,33,126512
10,20-08-2010,1983190.56,FALSE,B,34,126512
10,27-08-2010,1727569.92,FALSE,B,35,126512
10,03-09-2010,1766365.45,FALSE,B,36,126512
10,10-09-2010,1720530.23,TRUE,B,37,126512
10,17-09-2010,1716755.78,FALSE,B,38,126512
10,24-09-2010,1655256.45,FALSE,B,39,126512
10,01-10-2010,1645892.97,FALSE,B,40,126512
10,08-10-2010,1772192.42,FALSE,B,41,126512
10,15-10-2010,1705446.25,FALSE,B,42,126512
10,22-10-2010,1740234.06,FALSE,B,43,126512
10,29-10-2010,1741308.56,FALSE,B,44,126512
10,05-11-2010,1832211.96,FALSE,B,45,126512
10,12-11-2010,1895925.75,FALSE,B,46,126512
10,19-11-2010,1949345.29,FALSE,B,47,126512
10,26-11-2010,2939946.38,TRUE,B,48,126512
10,03-12-2010,2251206.64,FALSE,B,49,126512
10,10-12-2010,2411790.21,FALSE,B,50,126512
10,17-12-2010,2811728.85,FALSE,B,51,126512
10,24-12-2010,3749057.69,FALSE,B,52,126512
10,31-12-2010,1707298.14,TRUE,B,53,126512
10,07-01-2011,1714447.9,FALSE,B,1,126512
10,14-01-2011,1710806.09,FALSE,B,2,126512
10,21-01-2011,1677560.14,FALSE,B,3,126512
10,28-01-2011,1715769.05,FALSE,B,4,126512
10,04-02-2011,1968045.91,FALSE,B,5,126512
10,11-02-2011,2115408.31,TRUE,B,6,126512
10,18-02-2011,2106934.55,FALSE,B,7,126512
10,25-02-2011,1967996.71,FALSE,B,8,126512
10,04-03-2011,1958003.19,FALSE,B,9,126512
10,11-03-2011,1934499.15,FALSE,B,10,126512
10,18-03-2011,1884734.31,FALSE,B,11,126512
10,25-03-2011,1815798.85,FALSE,B,12,126512
10,01-04-2011,1827737.14,FALSE,B,13,126512
10,08-04-2011,1870720.73,FALSE,B,14,126512
10,15-04-2011,1781767.22,FALSE,B,15,126512
10,22-04-2011,2004831.14,FALSE,B,16,126512
10,29-04-2011,1873646.34,FALSE,B,17,126512
10,06-05-2011,1841369.99,FALSE,B,18,126512
10,13-05-2011,1712995.44,FALSE,B,19,126512
10,20-05-2011,1720908.01,FALSE,B,20,126512
10,27-05-2011,1743004.38,FALSE,B,21,126512
10,03-06-2011,1792214.83,FALSE,B,22,126512
10,10-06-2011,1740173.1,FALSE,B,23,126512
10,17-06-2011,1817938.52,FALSE,B,24,126512
10,24-06-2011,1712641.13,FALSE,B,25,126512
10,01-07-2011,1751369.75,FALSE,B,26,126512
10,08-07-2011,1699708.38,FALSE,B,27,126512
10,15-07-2011,1775075.94,FALSE,B,28,126512
10,22-07-2011,1774342.61,FALSE,B,29,126512
10,29-07-2011,1745841.33,FALSE,B,30,126512
10,05-08-2011,1887905.98,FALSE,B,31,126512
10,12-08-2011,1917437.57,FALSE,B,32,126512
10,19-08-2011,1954849.68,FALSE,B,33,126512
10,26-08-2011,1728399.07,FALSE,B,34,126512
10,02-09-2011,1759467.35,FALSE,B,35,126512
10,09-09-2011,1670587.5,TRUE,B,36,126512
10,16-09-2011,1650894.3,FALSE,B,37,126512
10,23-09-2011,1685910.53,FALSE,B,38,126512
10,30-09-2011,1627707.31,FALSE,B,39,126512
10,07-10-2011,1788227.6,FALSE,B,40,126512
10,14-10-2011,1704753.02,FALSE,B,41,126512
10,21-10-2011,1745928.56,FALSE,B,42,126512
10,28-10-2011,1771792.97,FALSE,B,43,126512
10,04-11-2011,1904438.59,FALSE,B,44,126512
10,11-11-2011,2076570.84,FALSE,B,45,126512
10,18-11-2011,1869087.85,FALSE,B,46,126512
10,25-11-2011,2950198.64,TRUE,B,47,126512
10,02-12-2011,2068097.18,FALSE,B,48,126512
10,09-12-2011,2429320.78,FALSE,B,49,126512
10,16-12-2011,2555031.18,FALSE,B,50,126512
10,23-12-2011,3487986.89,FALSE,B,51,126512
10,30-12-2011,1930690.37,TRUE,B,52,126512
10,06-01-2012,1683401.78,FALSE,B,1,126512
10,13-01-2012,1711562.73,FALSE,B,2,126512
10,20-01-2012,1676303.18,FALSE,B,3,126512
10,27-01-2012,1632406,FALSE,B,4,126512
10,03-02-2012,1867403.01,FALSE,B,5,126512
10,10-02-2012,2219595.62,TRUE,B,6,126512
10,17-02-2012,2168709.76,FALSE,B,7,126512
10,24-02-2012,2039415.74,FALSE,B,8,126512
10,02-03-2012,1990371.02,FALSE,B,9,126512
10,09-03-2012,1917483.1,FALSE,B,10,126512
10,16-03-2012,1931262.66,FALSE,B,11,126512
10,23-03-2012,1837457.69,FALSE,B,12,126512
10,30-03-2012,1815917.54,FALSE,B,13,126512
10,06-04-2012,2163384.17,FALSE,B,14,126512
10,13-04-2012,1974687.51,FALSE,B,15,126512
10,20-04-2012,1777166.53,FALSE,B,16,126512
10,27-04-2012,1713013.52,FALSE,B,17,126512
10,04-05-2012,1821364.42,FALSE,B,18,126512
10,11-05-2012,1792345.3,FALSE,B,19,126512
10,18-05-2012,1795156.67,FALSE,B,20,126512
10,25-05-2012,1831035.1,FALSE,B,21,126512
10,01-06-2012,1767495.48,FALSE,B,22,126512
10,08-06-2012,1840491.41,FALSE,B,23,126512
10,15-06-2012,1811562.88,FALSE,B,24,126512
10,22-06-2012,1755334.18,FALSE,B,25,126512
10,29-06-2012,1707481.9,FALSE,B,26,126512
10,06-07-2012,1806023.75,FALSE,B,27,126512
10,13-07-2012,1765571.91,FALSE,B,28,126512
10,20-07-2012,1869967.03,FALSE,B,29,126512
10,27-07-2012,1817603.66,FALSE,B,30,126512
10,03-08-2012,1939440.09,FALSE,B,31,126512
10,10-08-2012,1880436.94,FALSE,B,32,126512
10,17-08-2012,1827797.4,FALSE,B,33,126512
10,24-08-2012,1765880.15,FALSE,B,34,126512
10,31-08-2012,1650285.54,FALSE,B,35,126512
10,07-09-2012,1708283.28,TRUE,B,36,126512
10,14-09-2012,1640168.99,FALSE,B,37,126512
10,21-09-2012,1671857.57,FALSE,B,38,126512
10,28-09-2012,1695058.41,FALSE,B,39,126512
10,05-10-2012,1758971.38,FALSE,B,40,126512
10,12-10-2012,1713889.11,FALSE,B,41,126512
10,19-10-2012,1734834.82,FALSE,B,42,126512
10,26-10-2012,1744349.05,FALSE,B,43,126512
11,05-02-2010,1528008.64,FALSE,A,6,207499
11,12-02-2010,1574684.08,TRUE,A,7,207499
11,19-02-2010,1503298.7,FALSE,A,8,207499
11,26-02-2010,1336404.65,FALSE,A,9,207499
11,05-03-2010,1426622.65,FALSE,A,10,207499
11,12-03-2010,1331899.08,FALSE,A,11,207499
11,19-03-2010,1364208.72,FALSE,A,12,207499
11,26-03-2010,1245634.27,FALSE,A,13,207499
11,02-04-2010,1446210.26,FALSE,A,14,207499
11,09-04-2010,1470308.32,FALSE,A,15,207499
11,16-04-2010,1323243.35,FALSE,A,16,207499
11,23-04-2010,1283766.55,FALSE,A,17,207499
11,30-04-2010,1239766.89,FALSE,A,18,207499
11,07-05-2010,1312329.78,FALSE,A,19,207499
11,14-05-2010,1266796.13,FALSE,A,20,207499
11,21-05-2010,1271658.08,FALSE,A,21,207499
11,28-05-2010,1264272.52,FALSE,A,22,207499
11,04-06-2010,1396322.19,FALSE,A,23,207499
11,11-06-2010,1339570.85,FALSE,A,24,207499
11,18-06-2010,1336598.92,FALSE,A,25,207499
11,25-06-2010,1262082.76,FALSE,A,26,207499
11,02-07-2010,1302600.14,FALSE,A,27,207499
11,09-07-2010,1280156.47,FALSE,A,28,207499
11,16-07-2010,1290609.54,FALSE,A,29,207499
11,23-07-2010,1244390.03,FALSE,A,30,207499
11,30-07-2010,1250178.89,FALSE,A,31,207499
11,06-08-2010,1369634.92,FALSE,A,32,207499
11,13-08-2010,1384339.1,FALSE,A,33,207499
11,20-08-2010,1430214.93,FALSE,A,34,207499
11,27-08-2010,1311263.07,FALSE,A,35,207499
11,03-09-2010,1303914.27,FALSE,A,36,207499
11,10-09-2010,1231428.46,TRUE,A,37,207499
11,17-09-2010,1215676.31,FALSE,A,38,207499
11,24-09-2010,1170103.25,FALSE,A,39,207499
11,01-10-2010,1182696.46,FALSE,A,40,207499
11,08-10-2010,1293472.8,FALSE,A,41,207499
11,15-10-2010,1175003.67,FALSE,A,42,207499
11,22-10-2010,1169831.38,FALSE,A,43,207499
11,29-10-2010,1195036,FALSE,A,44,207499
11,05-11-2010,1332759.13,FALSE,A,45,207499
11,12-11-2010,1281693.48,FALSE,A,46,207499
11,19-11-2010,1292346.57,FALSE,A,47,207499
11,26-11-2010,1757242.51,TRUE,A,48,207499
11,03-12-2010,1380612.64,FALSE,A,49,207499
11,10-12-2010,1564516.43,FALSE,A,50,207499
11,17-12-2010,1843971.15,FALSE,A,51,207499
11,24-12-2010,2306265.36,FALSE,A,52,207499
11,31-12-2010,1172003.1,TRUE,A,53,207499
11,07-01-2011,1178905.44,FALSE,A,1,207499
11,14-01-2011,1194449.78,FALSE,A,2,207499
11,21-01-2011,1187796.07,FALSE,A,3,207499
11,28-01-2011,1100418.69,FALSE,A,4,207499
11,04-02-2011,1422606.69,FALSE,A,5,207499
11,11-02-2011,1419236.9,TRUE,A,6,207499
11,18-02-2011,1554747.15,FALSE,A,7,207499
11,25-02-2011,1323999.36,FALSE,A,8,207499
11,04-03-2011,1399456.99,FALSE,A,9,207499
11,11-03-2011,1314557.31,FALSE,A,10,207499
11,18-03-2011,1391824.41,FALSE,A,11,207499
11,25-03-2011,1229893.24,FALSE,A,12,207499
11,01-04-2011,1258684.12,FALSE,A,13,207499
11,08-04-2011,1327401.06,FALSE,A,14,207499
11,15-04-2011,1312905.8,FALSE,A,15,207499
11,22-04-2011,1388238.53,FALSE,A,16,207499
11,29-04-2011,1357589.89,FALSE,A,17,207499
11,06-05-2011,1331453.41,FALSE,A,18,207499
11,13-05-2011,1277959.42,FALSE,A,19,207499
11,20-05-2011,1239466.97,FALSE,A,20,207499
11,27-05-2011,1216876.52,FALSE,A,21,207499
11,03-06-2011,1343647,FALSE,A,22,207499
11,10-06-2011,1314626.75,FALSE,A,23,207499
11,17-06-2011,1337506.74,FALSE,A,24,207499
11,24-06-2011,1255775.84,FALSE,A,25,207499
11,01-07-2011,1297472.06,FALSE,A,26,207499
11,08-07-2011,1334633.28,FALSE,A,27,207499
11,15-07-2011,1266546.73,FALSE,A,28,207499
11,22-07-2011,1290576.44,FALSE,A,29,207499
11,29-07-2011,1212938.67,FALSE,A,30,207499
11,05-08-2011,1403198.94,FALSE,A,31,207499
11,12-08-2011,1354188.43,FALSE,A,32,207499
11,19-08-2011,1484565.74,FALSE,A,33,207499
11,26-08-2011,1304706.75,FALSE,A,34,207499
11,02-09-2011,1297792.41,FALSE,A,35,207499
11,09-09-2011,1249439.95,TRUE,A,36,207499
11,16-09-2011,1270816.01,FALSE,A,37,207499
11,23-09-2011,1235775.15,FALSE,A,38,207499
11,30-09-2011,1190515.83,FALSE,A,39,207499
11,07-10-2011,1346271.06,FALSE,A,40,207499
11,14-10-2011,1286388.96,FALSE,A,41,207499
11,21-10-2011,1325107.53,FALSE,A,42,207499
11,28-10-2011,1310684.1,FALSE,A,43,207499
11,04-11-2011,1458287.38,FALSE,A,44,207499
11,11-11-2011,1366053.69,FALSE,A,45,207499
11,18-11-2011,1315091.63,FALSE,A,46,207499
11,25-11-2011,1848953.48,TRUE,A,47,207499
11,02-12-2011,1399322.44,FALSE,A,48,207499
11,09-12-2011,1646655.94,FALSE,A,49,207499
11,16-12-2011,1783910.06,FALSE,A,50,207499
11,23-12-2011,2213518.5,FALSE,A,51,207499
11,30-12-2011,1352084.21,TRUE,A,52,207499
11,06-01-2012,1283961.55,FALSE,A,1,207499
11,13-01-2012,1264736.59,FALSE,A,2,207499
11,20-01-2012,1207303.29,FALSE,A,3,207499
11,27-01-2012,1162675.85,FALSE,A,4,207499
11,03-02-2012,1376732.18,FALSE,A,5,207499
11,10-02-2012,1574287.76,TRUE,A,6,207499
11,17-02-2012,1569607.94,FALSE,A,7,207499
11,24-02-2012,1379473.03,FALSE,A,8,207499
11,02-03-2012,1438383.44,FALSE,A,9,207499
11,09-03-2012,1413382.76,FALSE,A,10,207499
11,16-03-2012,1441884.28,FALSE,A,11,207499
11,23-03-2012,1300593.61,FALSE,A,12,207499
11,30-03-2012,1300151.87,FALSE,A,13,207499
11,06-04-2012,1596325.01,FALSE,A,14,207499
11,13-04-2012,1472752.01,FALSE,A,15,207499
11,20-04-2012,1315532.99,FALSE,A,16,207499
11,27-04-2012,1236238.29,FALSE,A,17,207499
11,04-05-2012,1370370.22,FALSE,A,18,207499
11,11-05-2012,1300147.07,FALSE,A,19,207499
11,18-05-2012,1352442.31,FALSE,A,20,207499
11,25-05-2012,1297335.87,FALSE,A,21,207499
11,01-06-2012,1361595.33,FALSE,A,22,207499
11,08-06-2012,1414343.53,FALSE,A,23,207499
11,15-06-2012,1417875.42,FALSE,A,24,207499
11,22-06-2012,1355680.3,FALSE,A,25,207499
11,29-06-2012,1297028.6,FALSE,A,26,207499
11,06-07-2012,1461129.94,FALSE,A,27,207499
11,13-07-2012,1320239.51,FALSE,A,28,207499
11,20-07-2012,1344483.81,FALSE,A,29,207499
11,27-07-2012,1272395.02,FALSE,A,30,207499
11,03-08-2012,1399341.07,FALSE,A,31,207499
11,10-08-2012,1388979.65,FALSE,A,32,207499
11,17-08-2012,1421307.2,FALSE,A,33,207499
11,24-08-2012,1409515.73,FALSE,A,34,207499
11,31-08-2012,1373212.11,FALSE,A,35,207499
11,07-09-2012,1304584.4,TRUE,A,36,207499
11,14-09-2012,1267675.05,FALSE,A,37,207499
11,21-09-2012,1326132.98,FALSE,A,38,207499
11,28-09-2012,1227430.73,FALSE,A,39,207499
11,05-10-2012,1422794.26,FALSE,A,40,207499
11,12-10-2012,1311965.09,FALSE,A,41,207499
11,19-10-2012,1232073.18,FALSE,A,42,207499
11,26-10-2012,1200729.45,FALSE,A,43,207499
12,05-02-2010,1100046.37,FALSE,B,6,112238
12,12-02-2010,1117863.33,TRUE,B,7,112238
12,19-02-2010,1095445.65,FALSE,B,8,112238
12,26-02-2010,1048617.17,FALSE,B,9,112238
12,05-03-2010,1077018.27,FALSE,B,10,112238
12,12-03-2010,986790.23,FALSE,B,11,112238
12,19-03-2010,972088.34,FALSE,B,12,112238
12,26-03-2010,982716.03,FALSE,B,13,112238
12,02-04-2010,1011822.3,FALSE,B,14,112238
12,09-04-2010,1041238.87,FALSE,B,15,112238
12,16-04-2010,958027.52,FALSE,B,16,112238
12,23-04-2010,993833.44,FALSE,B,17,112238
12,30-04-2010,954336.22,FALSE,B,18,112238
12,07-05-2010,1043240.27,FALSE,B,19,112238
12,14-05-2010,966054.97,FALSE,B,20,112238
12,21-05-2010,958374.56,FALSE,B,21,112238
12,28-05-2010,955451.16,FALSE,B,22,112238
12,04-06-2010,1049367.3,FALSE,B,23,112238
12,11-06-2010,1016039.71,FALSE,B,24,112238
12,18-06-2010,956211.2,FALSE,B,25,112238
12,25-06-2010,958007.69,FALSE,B,26,112238
12,02-07-2010,951957.31,FALSE,B,27,112238
12,09-07-2010,943506.28,FALSE,B,28,112238
12,16-07-2010,916402.76,FALSE,B,29,112238
12,23-07-2010,912403.67,FALSE,B,30,112238
12,30-07-2010,913548.25,FALSE,B,31,112238
12,06-08-2010,967576.95,FALSE,B,32,112238
12,13-08-2010,928264.4,FALSE,B,33,112238
12,20-08-2010,948447.34,FALSE,B,34,112238
12,27-08-2010,1004516.46,FALSE,B,35,112238
12,03-09-2010,1076106.23,FALSE,B,36,112238
12,10-09-2010,903119.03,TRUE,B,37,112238
12,17-09-2010,852882.61,FALSE,B,38,112238
12,24-09-2010,851919.34,FALSE,B,39,112238
12,01-10-2010,850936.26,FALSE,B,40,112238
12,08-10-2010,918335.68,FALSE,B,41,112238
12,15-10-2010,862419.84,FALSE,B,42,112238
12,22-10-2010,857883.46,FALSE,B,43,112238
12,29-10-2010,955294.7,FALSE,B,44,112238
12,05-11-2010,929690.71,FALSE,B,45,112238
12,12-11-2010,942475.24,FALSE,B,46,112238
12,19-11-2010,894493.7,FALSE,B,47,112238
12,26-11-2010,1601391.41,TRUE,B,48,112238
12,03-12-2010,1069533.17,FALSE,B,49,112238
12,10-12-2010,1121934.15,FALSE,B,50,112238
12,17-12-2010,1295605.35,FALSE,B,51,112238
12,24-12-2010,1768249.89,FALSE,B,52,112238
12,31-12-2010,891736.91,TRUE,B,53,112238
12,07-01-2011,910110.24,FALSE,B,1,112238
12,14-01-2011,812011.8,FALSE,B,2,112238
12,21-01-2011,802105.5,FALSE,B,3,112238
12,28-01-2011,873919.06,FALSE,B,4,112238
12,04-02-2011,1046166.17,FALSE,B,5,112238
12,11-02-2011,1086421.57,TRUE,B,6,112238
12,18-02-2011,1128485.1,FALSE,B,7,112238
12,25-02-2011,1046203.72,FALSE,B,8,112238
12,04-03-2011,1085248.21,FALSE,B,9,112238
12,11-03-2011,997707.58,FALSE,B,10,112238
12,18-03-2011,1009970.01,FALSE,B,11,112238
12,25-03-2011,954107.32,FALSE,B,12,112238
12,01-04-2011,1005603.49,FALSE,B,13,112238
12,08-04-2011,998362.05,FALSE,B,14,112238
12,15-04-2011,990951.77,FALSE,B,15,112238
12,22-04-2011,1016019.47,FALSE,B,16,112238
12,29-04-2011,994966.1,FALSE,B,17,112238
12,06-05-2011,1021162.08,FALSE,B,18,112238
12,13-05-2011,977217.5,FALSE,B,19,112238
12,20-05-2011,924270.99,FALSE,B,20,112238
12,27-05-2011,964332.51,FALSE,B,21,112238
12,03-06-2011,970330.68,FALSE,B,22,112238
12,10-06-2011,996937.95,FALSE,B,23,112238
12,17-06-2011,986504.93,FALSE,B,24,112238
12,24-06-2011,997282.75,FALSE,B,25,112238
12,01-07-2011,962023.34,FALSE,B,26,112238
12,08-07-2011,943717.38,FALSE,B,27,112238
12,15-07-2011,936013.34,FALSE,B,28,112238
12,22-07-2011,922231.92,FALSE,B,29,112238
12,29-07-2011,890547.07,FALSE,B,30,112238
12,05-08-2011,988712.52,FALSE,B,31,112238
12,12-08-2011,956109.68,FALSE,B,32,112238
12,19-08-2011,966817.24,FALSE,B,33,112238
12,26-08-2011,1017593.47,FALSE,B,34,112238
12,02-09-2011,1052051.45,FALSE,B,35,112238
12,09-09-2011,922850.57,TRUE,B,36,112238
12,16-09-2011,889290.23,FALSE,B,37,112238
12,23-09-2011,871692.74,FALSE,B,38,112238
12,30-09-2011,866401.45,FALSE,B,39,112238
12,07-10-2011,951244.66,FALSE,B,40,112238
12,14-10-2011,927600.01,FALSE,B,41,112238
12,21-10-2011,938604.58,FALSE,B,42,112238
12,28-10-2011,990926.38,FALSE,B,43,112238
12,04-11-2011,1051944.79,FALSE,B,44,112238
12,11-11-2011,1095091.53,FALSE,B,45,112238
12,18-11-2011,970641.34,FALSE,B,46,112238
12,25-11-2011,1591920.42,TRUE,B,47,112238
12,02-12-2011,1071383.1,FALSE,B,48,112238
12,09-12-2011,1189646.45,FALSE,B,49,112238
12,16-12-2011,1294400.18,FALSE,B,50,112238
12,23-12-2011,1617612.03,FALSE,B,51,112238
12,30-12-2011,1111814.07,TRUE,B,52,112238
12,06-01-2012,945823.65,FALSE,B,1,112238
12,13-01-2012,865475.86,FALSE,B,2,112238
12,20-01-2012,855922.64,FALSE,B,3,112238
12,27-01-2012,888203.69,FALSE,B,4,112238
12,03-02-2012,1058767.95,FALSE,B,5,112238
12,10-02-2012,1199330.85,TRUE,B,6,112238
12,17-02-2012,1240055.81,FALSE,B,7,112238
12,24-02-2012,1112130.72,FALSE,B,8,112238
12,02-03-2012,1147636.96,FALSE,B,9,112238
12,09-03-2012,1113208.57,FALSE,B,10,112238
12,16-03-2012,1088498.52,FALSE,B,11,112238
12,23-03-2012,1045430.81,FALSE,B,12,112238
12,30-03-2012,1025382.22,FALSE,B,13,112238
12,06-04-2012,1128765.71,FALSE,B,14,112238
12,13-04-2012,1083811.19,FALSE,B,15,112238
12,20-04-2012,1006486.96,FALSE,B,16,112238
12,27-04-2012,1004252.38,FALSE,B,17,112238
12,04-05-2012,1073433.69,FALSE,B,18,112238
12,11-05-2012,1043091.22,FALSE,B,19,112238
12,18-05-2012,1020486.05,FALSE,B,20,112238
12,25-05-2012,991514.21,FALSE,B,21,112238
12,01-06-2012,981345.2,FALSE,B,22,112238
12,08-06-2012,1086231.47,FALSE,B,23,112238
12,15-06-2012,1019555.51,FALSE,B,24,112238
12,22-06-2012,981386.25,FALSE,B,25,112238
12,29-06-2012,943124.74,FALSE,B,26,112238
12,06-07-2012,1014898.78,FALSE,B,27,112238
12,13-07-2012,960670.69,FALSE,B,28,112238
12,20-07-2012,941550.34,FALSE,B,29,112238
12,27-07-2012,916967.92,FALSE,B,30,112238
12,03-08-2012,958748.15,FALSE,B,31,112238
12,10-08-2012,984689.9,FALSE,B,32,112238
12,17-08-2012,1005003.12,FALSE,B,33,112238
12,24-08-2012,1048101.39,FALSE,B,34,112238
12,31-08-2012,1061943.49,FALSE,B,35,112238
12,07-09-2012,955146.04,TRUE,B,36,112238
12,14-09-2012,885892.89,FALSE,B,37,112238
12,21-09-2012,922735.37,FALSE,B,38,112238
12,28-09-2012,880415.67,FALSE,B,39,112238
12,05-10-2012,979825.92,FALSE,B,40,112238
12,12-10-2012,934929.41,FALSE,B,41,112238
12,19-10-2012,960991.27,FALSE,B,42,112238
12,26-10-2012,974697.6,FALSE,B,43,112238
13,05-02-2010,1967220.53,FALSE,A,6,219622
13,12-02-2010,2030933.46,TRUE,A,7,219622
13,19-02-2010,1970274.64,FALSE,A,8,219622
13,26-02-2010,1817850.32,FALSE,A,9,219622
13,05-03-2010,1939980.43,FALSE,A,10,219622
13,12-03-2010,1840686.94,FALSE,A,11,219622
13,19-03-2010,1879794.89,FALSE,A,12,219622
13,26-03-2010,1882095.98,FALSE,A,13,219622
13,02-04-2010,2142482.14,FALSE,A,14,219622
13,09-04-2010,1898350.45,FALSE,A,15,219622
13,16-04-2010,1819660.44,FALSE,A,16,219622
13,23-04-2010,1909330.77,FALSE,A,17,219622
13,30-04-2010,1785827.59,FALSE,A,18,219622
13,07-05-2010,2005485.96,FALSE,A,19,219622
13,14-05-2010,1890273.44,FALSE,A,20,219622
13,21-05-2010,1853665.6,FALSE,A,21,219622
13,28-05-2010,1877358.86,FALSE,A,22,219622
13,04-06-2010,2022705.22,FALSE,A,23,219622
13,11-06-2010,2037889.72,FALSE,A,24,219622
13,18-06-2010,2003435.31,FALSE,A,25,219622
13,25-06-2010,1970447.29,FALSE,A,26,219622
13,02-07-2010,2018314.71,FALSE,A,27,219622
13,09-07-2010,1870843.9,FALSE,A,28,219622
13,16-07-2010,1932239.05,FALSE,A,29,219622
13,23-07-2010,1907351.2,FALSE,A,30,219622
13,30-07-2010,1817887.23,FALSE,A,31,219622
13,06-08-2010,1969121.45,FALSE,A,32,219622
13,13-08-2010,1877592.55,FALSE,A,33,219622
13,20-08-2010,1997397.63,FALSE,A,34,219622
13,27-08-2010,1908278.27,FALSE,A,35,219622
13,03-09-2010,1911852.58,FALSE,A,36,219622
13,10-09-2010,1772143.94,TRUE,A,37,219622
13,17-09-2010,1790279.74,FALSE,A,38,219622
13,24-09-2010,1705655.09,FALSE,A,39,219622
13,01-10-2010,1765606.64,FALSE,A,40,219622
13,08-10-2010,1871924.07,FALSE,A,41,219622
13,15-10-2010,1851431.06,FALSE,A,42,219622
13,22-10-2010,1796949.59,FALSE,A,43,219622
13,29-10-2010,1887895.07,FALSE,A,44,219622
13,05-11-2010,1854967.66,FALSE,A,45,219622
13,12-11-2010,1939964.63,FALSE,A,46,219622
13,19-11-2010,1925393.91,FALSE,A,47,219622
13,26-11-2010,2766400.05,TRUE,A,48,219622
13,03-12-2010,2083379.89,FALSE,A,49,219622
13,10-12-2010,2461468.35,FALSE,A,50,219622
13,17-12-2010,2771646.81,FALSE,A,51,219622
13,24-12-2010,3595903.2,FALSE,A,52,219622
13,31-12-2010,1675292,TRUE,A,53,219622
13,07-01-2011,1744544.39,FALSE,A,1,219622
13,14-01-2011,1682359.99,FALSE,A,2,219622
13,21-01-2011,1770177.37,FALSE,A,3,219622
13,28-01-2011,1633663.12,FALSE,A,4,219622
13,04-02-2011,1848186.58,FALSE,A,5,219622
13,11-02-2011,1944438.9,TRUE,A,6,219622
13,18-02-2011,2003480.59,FALSE,A,7,219622
13,25-02-2011,1831933.95,FALSE,A,8,219622
13,04-03-2011,1894960.68,FALSE,A,9,219622
13,11-03-2011,1852432.58,FALSE,A,10,219622
13,18-03-2011,1852443.78,FALSE,A,11,219622
13,25-03-2011,1807545.43,FALSE,A,12,219622
13,01-04-2011,1864238.64,FALSE,A,13,219622
13,08-04-2011,1887465.04,FALSE,A,14,219622
13,15-04-2011,1950994.04,FALSE,A,15,219622
13,22-04-2011,2124316.34,FALSE,A,16,219622
13,29-04-2011,1895583.12,FALSE,A,17,219622
13,06-05-2011,1986380.4,FALSE,A,18,219622
13,13-05-2011,1958823.56,FALSE,A,19,219622
13,20-05-2011,1860923.55,FALSE,A,20,219622
13,27-05-2011,1866369.93,FALSE,A,21,219622
13,03-06-2011,1935593.87,FALSE,A,22,219622
13,10-06-2011,1997816.98,FALSE,A,23,219622
13,17-06-2011,2086433.49,FALSE,A,24,219622
13,24-06-2011,2009163.08,FALSE,A,25,219622
13,01-07-2011,2048035.74,FALSE,A,26,219622
13,08-07-2011,2021699.38,FALSE,A,27,219622
13,15-07-2011,1956813.31,FALSE,A,28,219622
13,22-07-2011,1987089.36,FALSE,A,29,219622
13,29-07-2011,1880785.69,FALSE,A,30,219622
13,05-08-2011,2076231.8,FALSE,A,31,219622
13,12-08-2011,1970341.38,FALSE,A,32,219622
13,19-08-2011,2090340.98,FALSE,A,33,219622
13,26-08-2011,2035244.54,FALSE,A,34,219622
13,02-09-2011,1953628.82,FALSE,A,35,219622
13,09-09-2011,1872921.31,TRUE,A,36,219622
13,16-09-2011,1923223.82,FALSE,A,37,219622
13,23-09-2011,1847459.44,FALSE,A,38,219622
13,30-09-2011,1835662.69,FALSE,A,39,219622
13,07-10-2011,2067232.56,FALSE,A,40,219622
13,14-10-2011,1929659.07,FALSE,A,41,219622
13,21-10-2011,1973544.27,FALSE,A,42,219622
13,28-10-2011,1948733.81,FALSE,A,43,219622
13,04-11-2011,2036317.54,FALSE,A,44,219622
13,11-11-2011,2111592.09,FALSE,A,45,219622
13,18-11-2011,2016323.51,FALSE,A,46,219622
